date,course,root,traffic,startpoint,endpoint
20221014,동해선,망상IC -> 동해IC,10652,망상IC,동해IC
20221014,동해선,망상IC -> 옥계IC,16183,망상IC,옥계IC
20221014,서해안선,매송IC -> 비봉IC,63430,매송IC,비봉IC
20221014,서해안선,매송IC -> 팔곡JC,64411,매송IC,팔곡JC
20221014,영동선,면온IC -> 동둔내IC,18253,면온IC,동둔내IC
20221014,영동선,면온IC -> 평창IC,19597,면온IC,평창IC
20221014,당진상주선,면천IC -> 고덕IC,16823,면천IC,고덕IC
20221014,당진상주선,면천IC -> 당진JC,13155,면천IC,당진JC
20221014,경부선,목천IC -> 옥산JC,68105,목천IC,옥산JC
20221014,경부선,목천IC -> 천안JC,66521,목천IC,천안JC
20221014,서해안선,목포IC -> 무안IC,19510,목포IC,무안IC
20221014,서해안선,무안IC -> 목포IC,18566,무안IC,목포IC
20221014,서해안선,무안IC -> 함평JC,20385,무안IC,함평JC
20221014,무안광주선,무안공항IC -> 북무안IC,923,무안공항IC,북무안IC
20221014,중부선-대전통영선A,무주IC -> 금산IC,11305,무주IC,금산IC
20221014,중부선-대전통영선A,무주IC -> 덕유산IC,11021,무주IC,덕유산IC
20221014,서해안선,무창포IC -> 대천IC,14725,무창포IC,대천IC
20221014,서해안선,무창포IC -> 춘장대IC,19542,무창포IC,춘장대IC
20221014,중부내륙선,문경새재IC -> 연풍IC,30752,문경새재IC,연풍IC
20221014,중부내륙선,문경새재IC -> 점촌함창IC,32972,문경새재IC,점촌함창IC
20221014,영동선,문막IC -> 만종JC,27666,문막IC,만종JC
20221014,영동선,문막IC -> 여주IC,21984,문막IC,여주IC
20221014,남해선A,문산IC -> 진성IC,38872,문산IC,진성IC
20221014,남해선A,문산IC -> 진주IC,38198,문산IC,진주IC
20221014,부산울산선,문수IC -> 울산JC,21598,문수IC,울산JC
20221014,부산울산선,문수IC -> 울주JC,20602,문수IC,울주JC
20221014,당진상주선,문의청남대IC -> 청주JC,29729,문의청남대IC,청주JC
20221014,당진상주선,문의청남대IC -> 회인IC,34363,문의청남대IC,회인IC
20221014,무안광주선,문평IC -> 나주IC,19831,문평IC,나주IC
20221014,무안광주선,문평IC -> 동함평IC,19800,문평IC,동함평IC
20221014,중앙선지선,물금IC -> 남양산IC,49651,물금IC,남양산IC
20221014,중앙선지선,물금IC -> 대동JC,59181,물금IC,대동JC
20221014,대구-부산선,밀양IC -> 남밀양IC,26417,밀양IC,남밀양IC
20221014,대구-부산선,밀양IC -> 밀양JC,23690,밀양IC,밀양JC
20221014,대구-부산선,밀양JC -> 밀양IC,24935,밀양JC,밀양IC
20221014,함양울산선,밀양JC -> 밀양입구JC,4148,밀양JC,밀양입구JC
20221014,대구-부산선,밀양JC -> 청도IC,25660,밀양JC,청도IC
20221014,함양울산선,밀양입구JC -> 동밀양JC,4134,밀양입구JC,동밀양JC
20221014,함양울산선,밀양출구JC -> 밀양JC,4485,밀양출구JC,밀양JC
20221014,서해안선,발안IC -> 서평택JC,54669,발안IC,서평택JC
20221014,서해안선,발안IC -> 팔탄JC,58765,발안IC,팔탄JC
20221014,함양울산선,배내골IC -> 동밀양JC,4467,배내골IC,동밀양JC
20221014,함양울산선,배내골IC -> 서울주JC,4967,배내골IC,서울주JC
20221014,호남선A,백양사IC -> 내장산IC,21238,백양사IC,내장산IC
20221014,호남선A,백양사IC -> 장성JC,22849,백양사IC,장성JC
20221014,남해선A,벌교IC -> 고흥IC,8468,벌교IC,고흥IC
20221014,남해선A,벌교IC -> 보성IC,9611,벌교IC,보성IC
20221014,동해선,범서IC -> 남경주IC,12017,범서IC,남경주IC
20221014,동해선,범서IC -> 울산JC,15520,범서IC,울산JC
20221014,남해선A,보성IC -> 벌교IC,10226,보성IC,벌교IC
20221014,남해선A,보성IC -> 장흥IC,5421,보성IC,장흥IC
20221014,당진상주선,보은IC -> 속리산IC,31063,보은IC,속리산IC
20221014,당진상주선,보은IC -> 회인IC,30821,보은IC,회인IC
20221014,수도권제2순환선,봉담IC -> 금곡IC,25219,봉담IC,금곡IC
20221014,수도권제2순환선,봉담IC -> 화성JC,56180,봉담IC,화성JC
20221014,수도권제2순환선,봉담(가)IC -> 화성JC,65136,봉담(가)IC,화성JC
20221014,영동선,부곡IC -> 동군포JC,81872,부곡IC,동군포JC
20221014,영동선,부곡IC -> 북수원IC,86241,부곡IC,북수원IC
20221014,경부선,부산IC -> 노포JC2,39882,부산IC,노포JC2
20221014,서해안선,부안IC -> 서김제IC,14997,부안IC,서김제IC
20221014,서해안선,부안IC -> 줄포IC,17101,부안IC,줄포IC
20221014,서천공주선,부여IC -> 서부여IC,11479,부여IC,서부여IC
20221014,서천공주선,부여IC -> 청양IC,12392,부여IC,청양IC
20221014,동해선,북강릉IC -> 강릉JC,9975,북강릉IC,강릉JC
20221014,동해선,북강릉IC -> 남양양IC,10298,북강릉IC,남양양IC
20221014,당진상주선,북공주JC -> 공주3JC,6559,북공주JC,공주3JC
20221014,호남선A,북공주JC -> 공주JC,30846,북공주JC,공주JC
20221014,호남선A,북공주JC -> 정안IC,35117,북공주JC,정안IC
20221014,고창-담양선,북광주IC -> 담양JC,13519,북광주IC,담양JC
20221014,고창-담양선,북광주IC -> 장성JC,8417,북광주IC,장성JC
20221014,경부선,북구미IC -> 구미IC,44792,북구미IC,구미IC
20221014,경부선,북구미IC -> 김천JC,43205,북구미IC,김천JC
20221014,전주-광양선,북남원IC -> 남원JC,13892,북남원IC,남원JC
20221014,전주-광양선,북남원IC -> 오수IC,12487,북남원IC,오수IC
20221014,대구외곽순환선,북다사IC -> 북달성IC,10479,북다사IC,북달성IC
20221014,대구외곽순환선,북다사IC -> 칠곡JC,14738,북다사IC,칠곡JC
20221014,중앙선,북단양IC -> 남제천IC,14131,북단양IC,남제천IC
20221014,중앙선,북단양IC -> 단양IC,13832,북단양IC,단양IC
20221014,대구외곽순환선,북달성IC -> 북다사IC,10223,북달성IC,북다사IC
20221014,경부선,북대구IC -> 금호JC,82276,북대구IC,금호JC
20221014,경부선,북대구IC -> 도동JC,78740,북대구IC,도동JC
20221014,호남선지선,북대전IC -> 유성JC,48959,북대전IC,유성JC
20221014,호남선지선,북대전IC -> 회덕JC,52846,북대전IC,회덕JC
20221014,무안광주선,북무안IC -> 무안공항IC,837,북무안IC,무안공항IC
20221014,무안광주선,북무안IC -> 함평JC,3912,북무안IC,함평JC
20221014,남해선A,북부산IC -> 김해JC,33947,북부산IC,김해JC
20221014,중부내륙선,북상주IC -> 상주IC,31903,북상주IC,상주IC
20221014,중부내륙선,북상주IC -> 점촌함창IC,30350,북상주IC,점촌함창IC
20221014,영동선,북수원IC -> 동수원IC,106735,북수원IC,동수원IC
20221014,영동선,북수원IC -> 부곡IC,80375,북수원IC,부곡IC
20221014,상주영천선,북안IC -> 북안JC,13690,북안IC,북안JC
20221014,상주영천선,북안IC -> 영천JC,12745,북안IC,영천JC
20221014,경부선,북안JC -> 건천IC,32817,북안JC,건천IC
20221014,상주영천선,북안JC -> 북안IC,12118,북안JC,북안IC
20221014,경부선,북안JC -> 영천IC,19628,북안JC,영천IC
20221014,동해선,북양양IC -> 속초IC,8307,북양양IC,속초IC
20221014,동해선,북양양IC -> 양양IC,10568,북양양IC,양양IC
20221014,중부내륙선,북여주IC -> 남양평IC,9422,북여주IC,남양평IC
20221014,중부내륙선,북여주IC -> 서여주IC,9142,북여주IC,서여주IC
20221014,새만금포항선,북영천IC -> 북영천JC,21169,북영천IC,북영천JC
20221014,새만금포항선,북영천IC -> 임고IC,17087,북영천IC,임고IC
20221014,새만금포항선,북영천JC -> 북영천IC,20538,북영천JC,북영천IC
20221014,새만금포항선,북영천JC -> 화산JC,16997,북영천JC,화산JC
20221014,상주영천선A,북영천JC -> 화산입구JC,4172,북영천JC,화산입구JC
20221014,수도권제2순환선,북오산IC -> 동탄(가)IC,44747,북오산IC,동탄(가)IC
20221014,수도권제2순환선,북오산IC -> 서오산JC,48707,북오산IC,서오산JC
20221014,중앙선,북원주IC -> 신평JC,12776,북원주IC,신평JC
20221014,중앙선,북원주IC -> 횡성IC,15634,북원주IC,횡성IC
20221014,당진상주선,북의성IC -> 동안동IC,5248,북의성IC,동안동IC
20221014,당진상주선,북의성IC -> 안동JC,5522,북의성IC,안동JC
20221014,평택-음성선,북진천IC -> 남안성IC,30518,북진천IC,남안성IC
20221014,평택-음성선,북진천IC -> 대소JC,27687,북진천IC,대소JC
20221014,남해선A,북창원IC -> 창원JC,37596,북창원IC,창원JC
20221014,남해선A,북창원IC -> 칠원JC,44943,북창원IC,칠원JC
20221014,경부선,북천안IC -> 안성IC,99968,북천안IC,안성IC
20221014,경부선,북천안IC -> 천안IC,108481,북천안IC,천안IC
20221014,평택-음성선,북충주IC -> 북충주2JC,238,북충주IC,북충주2JC
20221014,평택-음성선,북충주2JC -> 노은JC,16910,북충주2JC,노은JC
20221014,평택-음성선,북충주2JC -> 북충주IC,231,북충주2JC,북충주IC
20221014,평택-음성선,북충주2JC -> 충주JC,13590,북충주2JC,충주JC
20221014,중부내륙선,북충주JC -> 노은JC,31684,북충주JC,노은JC
20221014,중부내륙선,북충주JC -> 충주JC,34376,북충주JC,충주JC
20221014,중부선-대전통영선A,북통영IC -> 동고성IC,15318,북통영IC,동고성IC
20221014,중부선-대전통영선A,북통영IC -> 통영IC,12192,북통영IC,통영IC
20221014,평택화성선,북평택IC -> 양감IC,46847,북평택IC,양감IC
20221014,중부내륙선지선B,북현풍IC -> 북현풍JC,2891,북현풍IC,북현풍JC
20221014,중부내륙선지선A,북현풍JC -> 달성JC,24959,북현풍JC,달성JC
20221014,중부내륙선지선B,북현풍JC -> 북현풍IC,3670,북현풍JC,북현풍IC
20221014,중부내륙선지선A,북현풍JC -> 현풍JC,21030,북현풍JC,현풍JC
20221014,서해안선,불갑산IC -> 영광IC,8496,불갑산IC,영광IC
20221014,서해안선,불갑산IC -> 함평IC,8201,불갑산IC,함평IC
20221014,경부선,비룡JC -> 대전IC,45576,비룡JC,대전IC
20221014,경부선,비룡JC -> 옥천IC,29250,비룡JC,옥천IC
20221014,중부선-대전통영선A,비룡JC -> 판암IC,31903,비룡JC,판암IC
20221014,서해안선,비봉IC -> 매송IC,60463,비봉IC,매송IC
20221014,서해안선,비봉IC -> 팔탄JC,59937,비봉IC,팔탄JC
20221014,남해선A,사천IC -> 진주JC,38191,사천IC,진주JC
20221014,남해선A,사천IC -> 축동IC,26265,사천IC,축동IC
20221014,중부선-대전통영선A,산곡JC -> 경기광주IC,85132,산곡JC,경기광주IC
20221014,중부선-대전통영선A,산곡JC -> 동서울IC,78667,산곡JC,동서울IC
20221014,중부선-대전통영선A,산내JC -> 남대전IC,26525,산내JC,남대전IC
20221014,대전남부순환선,산내JC -> 안영IC,24154,산내JC,안영IC
20221014,중부선-대전통영선A,산내JC -> 판암IC,27788,산내JC,판암IC
20221014,남해제1지선,산인IC -> 산인2JC,21505,산인IC,산인2JC
20221014,남해제1지선,산인2JC -> 산인IC,23590,산인2JC,산인IC
20221014,남해선A,산인2JC -> 산인JC,27265,산인2JC,산인JC
20221014,남해선A,산인2JC -> 함안IC,51937,산인2JC,함안IC
20221014,남해선A,산인JC -> 산인2JC,30432,산인JC,산인2JC
20221014,남해선A,산인JC -> 칠원JC,27265,산인JC,칠원JC
20221014,중부선-대전통영선A,산청IC -> 단성IC,15870,산청IC,단성IC
20221014,중부선-대전통영선A,산청IC -> 생초IC,14589,산청IC,생초IC
20221014,대구-부산선,삼랑진IC -> 남밀양IC,25504,삼랑진IC,남밀양IC
20221014,대구-부산선,삼랑진IC -> 상동IC,24070,삼랑진IC,상동IC
20221014,호남선A,삼례IC -> 익산JC,29142,삼례IC,익산JC
20221014,호남선A,삼례IC -> 전주IC,30237,삼례IC,전주IC
20221014,중부선-대전통영선A,삼성IC -> 대소IC,30979,삼성IC,대소IC
20221014,중부선-대전통영선A,삼성IC -> 일죽IC,32107,삼성IC,일죽IC
20221014,동해선,삼척IC -> 근덕IC,4303,삼척IC,근덕IC
20221014,동해선,삼척IC -> 동해IC,9613,삼척IC,동해IC
20221014,전주-광양선,상관IC -> 동전주IC,12446,상관IC,동전주IC
20221014,전주-광양선,상관IC -> 임실IC,17864,상관IC,임실IC
20221014,대구-부산선,상동IC -> 김해부산IC,26865,상동IC,김해부산IC
20221014,대구-부산선,상동IC -> 삼랑진IC,23844,상동IC,삼랑진IC
20221014,대구외곽순환선,상매JC -> 동대구JC,6859,상매JC,동대구JC
20221014,대구외곽순환선,상매JC -> 둔산IC,15451,상매JC,둔산IC
20221014,대구외곽순환선,상매JC -> 율암IC,12906,상매JC,율암IC
20221014,중부내륙선,상주IC -> 낙동강JC,32811,상주IC,낙동강JC
20221014,중부내륙선,상주IC -> 북상주IC,30174,상주IC,북상주IC
20221014,당진상주선,상주JC -> 낙동강JC,4953,상주JC,낙동강JC
20221014,당진상주선,상주JC -> 동상주IC,5062,상주JC,동상주IC
20221014,영동선,새말IC -> 둔내IC,23026,새말IC,둔내IC
20221014,영동선,새말IC -> 원주IC,22321,새말IC,원주IC
20221014,중부선-대전통영선A,생초IC -> 산청IC,16027,생초IC,산청IC
20221014,중부선-대전통영선A,생초IC -> 함양JC,14822,생초IC,함양JC
20221014,서천공주선,서공주IC -> 서공주JC,15111,서공주IC,서공주JC
20221014,서천공주선,서공주IC -> 청양IC,13590,서공주IC,청양IC
20221014,당진상주선,서공주JC -> 공주JC,35088,서공주JC,공주JC
20221014,당진상주선,서공주JC -> 마곡사JC,18767,서공주JC,마곡사JC
20221014,서천공주선,서공주JC -> 서공주IC,15721,서공주JC,서공주IC
20221014,무안광주선,서광산IC -> 나주IC,21910,서광산IC,나주IC
20221014,무안광주선,서광산IC -> 동광산IC,25296,서광산IC,동광산IC
20221014,상주영천선,서군위IC -> 도개IC,15620,서군위IC,도개IC
20221014,상주영천선,서군위IC -> 동군위JC,17992,서군위IC,동군위JC
20221014,서해안선,서김제IC -> 동군산IC,14153,서김제IC,동군산IC
20221014,서해안선,서김제IC -> 부안IC,17429,서김제IC,부안IC
20221014,남해선A,서김해IC -> 냉정JC,33657,서김해IC,냉정JC
20221014,남해선A,서김해IC -> 동김해IC,42563,서김해IC,동김해IC
20221014,전주-광양선,서남원IC -> 구례화엄사IC,13867,서남원IC,구례화엄사IC
20221014,전주-광양선,서남원IC -> 남원JC,13005,서남원IC,남원JC
20221014,호남선A,서논산IC -> 연무IC,27558,서논산IC,연무IC
20221014,호남선A,서논산IC -> 탄천IC,24634,서논산IC,탄천IC
20221014,경부선지선,서대구IC -> 서대구JC,41471,서대구IC,서대구JC
20221014,경부선지선,서대구JC -> 금호JC,70478,서대구JC,금호JC
20221014,중부내륙선지선A,서대구JC -> 남대구JC,31950,서대구JC,남대구JC
20221014,경부선지선,서대구JC -> 서대구IC,34933,서대구JC,서대구IC
20221014,대전남부순환선,서대전IC -> 서대전JC,26624,서대전IC,서대전JC
20221014,대전남부순환선,서대전IC -> 안영IC,24720,서대전IC,안영IC
20221014,호남선지선,서대전JC -> 계룡IC,35029,서대전JC,계룡IC
20221014,대전남부순환선,서대전JC -> 서대전IC,25298,서대전JC,서대전IC
20221014,호남선지선,서대전JC -> 유성IC,38807,서대전JC,유성IC
20221014,남해제2지선,서부산IC -> 가락2JC,32269,서부산IC,가락2JC
20221014,서천공주선,서부여IC -> 동서천JC,10419,서부여IC,동서천JC
20221014,서천공주선,서부여IC -> 부여IC,10792,서부여IC,부여IC
20221014,서해안선,서산IC -> 당진JC,34177,서산IC,당진JC
20221014,서해안선,서산IC -> 해미IC,28464,서산IC,해미IC
20221014,중부선-대전통영선A,서상IC -> 장수JC,15961,서상IC,장수JC
20221014,중부선-대전통영선A,서상IC -> 지곡IC,17337,서상IC,지곡IC
20221014,서해안선,서서울IC -> 안산JC,107433,서서울IC,안산JC
20221014,당진상주선,서세종IC -> 공주IC,25972,서세종IC,공주IC
20221014,당진상주선,서세종IC -> 남세종IC,25380,서세종IC,남세종IC
20221014,남해선A,서순천IC -> 순천IC,14808,서순천IC,순천IC
20221014,남해선A,서순천IC -> 승주IC,17975,서순천IC,승주IC
20221014,평택시흥선,서시흥IC -> 남안산IC,37070,서시흥IC,남안산IC
20221014,중앙선,서안동IC -> 남안동IC,16355,서안동IC,남안동IC
20221014,중앙선,서안동IC -> 예천IC,12178,서안동IC,예천IC
20221014,영동선,서안산IC -> 군자IC,50882,서안산IC,군자IC
20221014,영동선,서안산IC -> 안산IC,76095,서안산IC,안산IC
20221014,평택-음성선,서안성IC -> 남안성IC,37778,서안성IC,남안성IC
20221014,평택-음성선,서안성IC -> 안성JC,42673,서안성IC,안성JC
20221014,서울춘천선,서양양IC -> 양양JC,18794,서양양IC,양양JC
20221014,서울춘천선,서양양IC -> 인제IC,13730,서양양IC,인제IC
20221014,중부내륙선,서여주IC -> 남여주IC,8653,서여주IC,남여주IC
20221014,중부내륙선,서여주IC -> 북여주IC,11288,서여주IC,북여주IC
20221014,남해선A,서영암IC -> 강진무위사IC,6552,서영암IC,강진무위사IC
20221014,용인서울선,서오산IC -> 서오산JC,28167,서오산IC,서오산JC
20221014,수도권제2순환선,서오산JC -> 북오산IC,43289,서오산JC,북오산IC
20221014,용인서울선,서오산JC -> 서오산IC,26880,서오산JC,서오산IC
20221014,수도권제2순환선,서오산JC -> 정남IC,59925,서오산JC,정남IC
20221014,평택화성선,서오산JC -> 향남IC,60595,서오산JC,향남IC
20221014,옥산오창선,서오창IC -> 동오창JC,1213,서오창IC,동오창JC
20221014,옥산오창선,서오창IC -> 서오창JC,4721,서오창IC,서오창JC
20221014,옥산오창선,서오창JC -> 서오창IC,4216,서오창JC,서오창IC
20221014,옥산오창선,서오창JC -> 서오창동JC,2825,서오창JC,서오창동JC
20221014,옥산오창선,서오창JC -> 옥산JC,6931,서오창JC,옥산JC
20221014,옥산오창선,서오창동JC -> 동오창JC,2833,서오창동JC,동오창JC
20221014,옥산오창선,서오창서JC -> 서오창JC,2210,서오창서JC,서오창JC
20221014,수도권제2순환선,서용인IC -> 동탄IC,27217,서용인IC,동탄IC
20221014,수도권제2순환선,서용인IC -> 서용인동IC,26885,서용인IC,서용인동IC
20221014,영동선,서용인JC -> 마성IC,85023,서용인JC,마성IC
20221014,수도권제2순환선,서용인JC -> 서용인동IC,27300,서용인JC,서용인동IC
20221014,수도권제2순환선,서용인JC -> 서용인서IC,11966,서용인JC,서용인서IC
20221014,영동선,서용인JC -> 용인IC,93032,서용인JC,용인IC
20221014,수도권제2순환선,서용인동IC -> 서용인IC,27300,서용인동IC,서용인IC
20221014,수도권제2순환선,서용인동IC -> 서용인JC,26354,서용인동IC,서용인JC
20221014,수도권제2순환선,서용인서IC -> 서용인JC,14866,서용인서IC,서용인JC
20221014,수도권제2순환선,서용인서IC -> 포곡IC,11966,서용인서IC,포곡IC
20221014,경부선,서울IC -> 신갈JC,105593,서울IC,신갈JC
20221014,경부선,서울산IC -> 서울주JC,39377,서울산IC,서울주JC
20221014,경부선,서울산IC -> 언양JC,33870,서울산IC,언양JC
20221014,함양울산선,서울주JC -> 배내골IC,5522,서울주JC,배내골IC
20221014,경부선,서울주JC -> 서울산IC,37760,서울주JC,서울산IC
20221014,함양울산선,서울주JC -> 서울주JC2IC,8027,서울주JC,서울주JC2IC
20221014,경부선,서울주JC -> 통도사IC,42694,서울주JC,통도사IC
20221014,함양울산선,서울주JC2IC -> 서울주JC,8743,서울주JC2IC,서울주JC
20221014,함양울산선,서울주JC2IC -> 울주동JC,8027,서울주JC2IC,울주동JC
20221014,제2영동선,서원주IC -> 동양평IC,22074,서원주IC,동양평IC
20221014,제2영동선,서원주IC -> 서원주JC,26506,서원주IC,서원주JC
20221014,제2영동선,서원주JC -> 서원주IC,22548,서원주JC,서원주IC
20221014,제2영동선,서원주JC -> 신평JC,14643,서원주JC,신평JC
20221014,제2영동선,서원주JC -> 원주JC,11863,서원주JC,원주JC
20221014,당진상주선,서의성IC -> 동상주IC,5375,서의성IC,동상주IC
20221014,당진상주선,서의성IC -> 안동JC,5074,서의성IC,안동JC
20221014,중부선-대전통영선A,서이천IC -> 마장JC,51843,서이천IC,마장JC
20221014,중부선-대전통영선A,서이천IC -> 신둔IC,53925,서이천IC,신둔IC
20221014,호남선A,서전주IC -> 김제IC,25499,서전주IC,김제IC
20221014,호남선A,서전주IC -> 전주IC,25116,서전주IC,전주IC
20221014,서울춘천선,서종IC -> 설악IC,42085,서종IC,설악IC
20221014,서울춘천선,서종IC -> 화도IC,33282,서종IC,화도IC
20221014,중부선-대전통영선A,서진주IC -> 단성IC,15713,서진주IC,단성IC
20221014,중부선-대전통영선A,서진주IC -> 진주JC,19276,서진주IC,진주JC
20221014,서해안선,서천IC -> 동서천JC,15465,서천IC,동서천JC
20221014,서해안선,서천IC -> 춘장대IC,15693,서천IC,춘장대IC
20221014,중부선-대전통영선A,서청주IC -> 남이JC,39547,서청주IC,남이JC
20221014,중부선-대전통영선A,서청주IC -> 오창IC,40548,서청주IC,오창IC
20221014,평택-음성선,서충주IC -> 음성IC,17138,서충주IC,음성IC
20221014,평택-음성선,서충주IC -> 충주JC,16434,서충주IC,충주JC
20221014,서해안선,서평택IC -> 서평택JC,64034,서평택IC,서평택JC
20221014,서해안선,서평택IC -> 행담도IC,64626,서평택IC,행담도IC
20221014,서해안선,서평택JC -> 발안IC,50075,서평택JC,발안IC
20221014,서해안선,서평택JC -> 서평택IC,73189,서평택JC,서평택IC
20221014,평택시흥선,서평택JC -> 장안본선입구(가)IC,33289,서평택JC,장안본선입구(가)IC
20221014,평택-음성선,서평택JC -> 청북IC,52301,서평택JC,청북IC
20221014,새만금포항선,서포항IC -> 포항IC,16674,서포항IC,포항IC
20221014,광주대구선,서함양IC -> 지리산IC,6612,서함양IC,지리산IC
20221014,광주대구선,서함양IC -> 함양IC,6551,서함양IC,함양IC
20221014,호남선B,석곡IC -> 곡성IC,16315,석곡IC,곡성IC
20221014,호남선B,석곡IC -> 주암송광사IC,15204,석곡IC,주암송광사IC
20221014,중부내륙선,선산IC -> 김천JC,40119,선산IC,김천JC
20221014,중부내륙선,선산IC -> 낙동강JC,39878,선산IC,낙동강JC
20221014,서해안선,선운산IC -> 고창IC,17691,선운산IC,고창IC
20221014,서해안선,선운산IC -> 줄포IC,15628,선운산IC,줄포IC
20221014,서울춘천선,설악IC -> 강촌IC,35936,설악IC,강촌IC
20221014,서울춘천선,설악IC -> 서종IC,30470,설악IC,서종IC
20221014,중부내륙선,성주IC -> 남김천IC,20489,성주IC,남김천IC
20221014,중부내륙선,성주IC -> 남성주IC,19256,성주IC,남성주IC
20221014,새만금포항선지선,소양IC -> 완주JC,8081,소양IC,완주JC
20221014,새만금포항선,소양IC -> 진안IC,9895,소양IC,진안IC
20221014,당진상주선,속리산IC -> 구병산IC,30328,속리산IC,구병산IC
20221014,당진상주선,속리산IC -> 보은IC,29034,속리산IC,보은IC
20221014,영동선,속사IC -> 진부IC,17998,속사IC,진부IC
20221014,영동선,속사IC -> 평창IC,17636,속사IC,평창IC
20221014,동해선,속초IC -> 북양양IC,6270,속초IC,북양양IC
20221014,평택시흥선,송산마도IC -> 남안산IC,41176,송산마도IC,남안산IC
20221014,평택시흥선,송산마도IC -> 마도JC,44148,송산마도IC,마도JC
20221014,서해안선,송악IC -> 당진IC,54025,송악IC,당진IC
20221014,서해안선,송악IC -> 행담도IC,55145,송악IC,행담도IC
20221014,평택-음성선,송탄IC -> 안성JC,47477,송탄IC,안성JC
20221014,평택-음성선,송탄IC -> 평택고덕IC,40445,송탄IC,평택고덕IC
20221014,대구-부산선,수성IC -> 대구IC,31793,수성IC,대구IC
20221014,대구-부산선,수성IC -> 청도IC,25989,수성IC,청도IC
20221014,경부선,수원신갈IC -> 기흥IC,110702,수원신갈IC,기흥IC
20221014,경부선,수원신갈IC -> 신갈JC,120702,수원신갈IC,신갈JC
20221014,광주대구선,순창IC -> 남원JC,9578,순창IC,남원JC
20221014,광주대구선,순창IC -> 담양IC,10705,순창IC,담양IC
20221014,남해선A,순천IC -> 서순천IC,16168,순천IC,서순천IC
20221014,남해선A,순천IC -> 순천JC,11301,순천IC,순천JC
20221014,남해선A,순천2JC -> 광양IC,13380,순천2JC,광양IC
20221014,전주-광양선,순천2JC -> 동순천IC,9239,순천2JC,동순천IC
20221014,남해선A,순천2JC -> 순천JC,11551,순천2JC,순천JC
20221014,전주-광양선,순천2JC -> 황전IC,13087,순천2JC,황전IC
20221014,남해선A,순천JC -> 순천IC,11551,순천JC,순천IC
20221014,남해선A,순천JC -> 순천2JC,11301,순천JC,순천2JC
20221014,남해선A,승주IC -> 서순천IC,17240,승주IC,서순천IC
20221014,호남선B,승주IC -> 주암송광사IC,17285,승주IC,주암송광사IC
20221014,영동선,신갈JC -> 동수원IC,79370,신갈JC,동수원IC
20221014,영동선,신갈JC -> 마성IC,90105,신갈JC,마성IC
20221014,경부선,신갈JC -> 서울IC,117607,신갈JC,서울IC
20221014,경부선,신갈JC -> 수원신갈IC,126879,신갈JC,수원신갈IC
20221014,상주영천선,신녕IC -> 동군위IC,19770,신녕IC,동군위IC
20221014,상주영천선,신녕IC -> 신녕JC,19241,신녕IC,신녕JC
20221014,상주영천선,신녕JC -> 동영천IC,15124,신녕JC,동영천IC
20221014,상주영천선,신녕JC -> 신녕IC,17198,신녕JC,신녕IC
20221014,상주영천선A,신녕JC -> 화산출구JC,4117,신녕JC,화산출구JC
20221014,중부선-대전통영선A,신둔IC -> 곤지암JC,55123,신둔IC,곤지암JC
20221014,중부선-대전통영선A,신둔IC -> 서이천IC,55832,신둔IC,서이천IC
20221014,중앙선,신림IC -> 남원주IC,18368,신림IC,남원주IC
20221014,중앙선,신림IC -> 제천IC,19655,신림IC,제천IC
20221014,당진상주선,신양IC -> 예산수덕사IC,15557,신양IC,예산수덕사IC
20221014,당진상주선,신양IC -> 유구IC,19156,신양IC,유구IC
20221014,경부선,신탄진IC -> 남청주IC,72415,신탄진IC,남청주IC
20221014,경부선,신탄진IC -> 회덕JC,70245,신탄진IC,회덕JC
20221014,중앙선,신평JC -> 만종JC,23110,신평JC,만종JC
20221014,중앙선,신평JC -> 북원주IC,15042,신평JC,북원주IC
20221014,제2영동선,신평JC -> 서원주JC,14003,신평JC,서원주JC
20221014,제2영동선,신평JC -> 신평JC,28297,신평JC,신평JC
20221014,중앙선,안동JC -> 남안동IC,19866,안동JC,남안동IC
20221014,당진상주선,안동JC -> 북의성IC,5715,안동JC,북의성IC
20221014,당진상주선,안동JC -> 서의성IC,4962,안동JC,서의성IC
20221014,중앙선,안동JC -> 의성IC,21355,안동JC,의성IC
20221014,영동선,안산IC -> 서안산IC,70187,안산IC,서안산IC
20221014,영동선,안산IC -> 안산JC,80355,안산IC,안산JC
20221014,영동선,안산JC -> 둔대JC,75527,안산JC,둔대JC
20221014,서해안선,안산JC -> 서서울IC,109248,안산JC,서서울IC
20221014,영동선,안산JC -> 안산IC,77008,안산JC,안산IC
20221014,서해안선,안산JC -> 팔곡JC,58329,안산JC,팔곡JC
20221014,경부선,안성IC -> 북천안IC,101310,안성IC,북천안IC
20221014,경부선,안성IC -> 안성JC,111600,안성IC,안성JC
20221014,평택-음성선,안성JC -> 서안성IC,45965,안성JC,서안성IC
20221014,평택-음성선,안성JC -> 송탄IC,47232,안성JC,송탄IC
20221014,경부선,안성JC -> 안성IC,114230,안성JC,안성IC
20221014,대전남부순환선,안영IC -> 산내JC,23839,안영IC,산내JC
20221014,대전남부순환선,안영IC -> 서대전IC,24815,안영IC,서대전IC
20221014,평택화성선,양감IC -> 북평택IC,51889,양감IC,북평택IC
20221014,평택화성선,양감IC -> 향남IC,48828,양감IC,향남IC
20221014,경부선,양산IC -> 양산JC,57080,양산IC,양산JC
